epoch,loss,output_0_accuracy,output_0_loss,output_10_accuracy,output_10_loss,output_11_accuracy,output_11_loss,output_12_accuracy,output_12_loss,output_13_accuracy,output_13_loss,output_14_accuracy,output_14_loss,output_15_accuracy,output_15_loss,output_16_accuracy,output_16_loss,output_17_accuracy,output_17_loss,output_18_accuracy,output_18_loss,output_19_accuracy,output_19_loss,output_1_accuracy,output_1_loss,output_20_accuracy,output_20_loss,output_21_accuracy,output_21_loss,output_22_accuracy,output_22_loss,output_23_accuracy,output_23_loss,output_24_accuracy,output_24_loss,output_2_accuracy,output_2_loss,output_3_accuracy,output_3_loss,output_4_accuracy,output_4_loss,output_5_accuracy,output_5_loss,output_6_accuracy,output_6_loss,output_7_accuracy,output_7_loss,output_8_accuracy,output_8_loss,output_9_accuracy,output_9_loss,val_loss,val_output_0_accuracy,val_output_0_loss,val_output_10_accuracy,val_output_10_loss,val_output_11_accuracy,val_output_11_loss,val_output_12_accuracy,val_output_12_loss,val_output_13_accuracy,val_output_13_loss,val_output_14_accuracy,val_output_14_loss,val_output_15_accuracy,val_output_15_loss,val_output_16_accuracy,val_output_16_loss,val_output_17_accuracy,val_output_17_loss,val_output_18_accuracy,val_output_18_loss,val_output_19_accuracy,val_output_19_loss,val_output_1_accuracy,val_output_1_loss,val_output_20_accuracy,val_output_20_loss,val_output_21_accuracy,val_output_21_loss,val_output_22_accuracy,val_output_22_loss,val_output_23_accuracy,val_output_23_loss,val_output_24_accuracy,val_output_24_loss,val_output_2_accuracy,val_output_2_loss,val_output_3_accuracy,val_output_3_loss,val_output_4_accuracy,val_output_4_loss,val_output_5_accuracy,val_output_5_loss,val_output_6_accuracy,val_output_6_loss,val_output_7_accuracy,val_output_7_loss,val_output_8_accuracy,val_output_8_loss,val_output_9_accuracy,val_output_9_loss
10,11.221851348876953,0.9425884485244751,0.17844271659851074,0.9530676007270813,0.14303752779960632,0.9058665633201599,0.23869946599006653,0.7987461090087891,0.4404369592666626,0.6779220700263977,0.6734693646430969,0.6784594655036926,0.7154147624969482,0.9333631992340088,0.16846787929534912,0.8195253014564514,0.40386465191841125,0.7578145861625671,0.5527649521827698,0.653560221195221,0.7736985683441162,0.7023735046386719,0.6813137531280518,0.8927899599075317,0.2622638940811157,0.9300492405891418,0.17644904553890228,0.8392297625541687,0.378151535987854,0.7215405106544495,0.595592200756073,0.6282131671905518,0.8062902688980103,0.7194805145263672,0.6619347929954529,0.8369010090827942,0.38802480697631836,0.7703537940979004,0.5653676390647888,0.9699954986572266,0.13337953388690948,0.9532467722892761,0.12487001717090607,0.8978056311607361,0.25089776515960693,0.7645320296287537,0.5006479024887085,0.6830273270606995,0.6785663366317749,0.6705777049064636,0.7253232002258301,11.127067565917969,0.9473495483398438,0.15251146256923676,0.9484240412712097,0.15906734764575958,0.8989971280097961,0.2476908266544342,0.7958452701568604,0.4524209797382355,0.686246395111084,0.661214292049408,0.6769341230392456,0.7159631252288818,0.9477077126502991,0.13393329083919525,0.8155444264411926,0.4148723781108856,0.7611031532287598,0.5573837161064148,0.6712034344673157,0.7310429215431213,0.7016475796699524,0.6729078888893127,0.8832378387451172,0.2853849232196808,0.9333810806274414,0.16516031324863434,0.829512894153595,0.38756611943244934,0.7245702147483826,0.5902565121650696,0.6404011249542236,0.7763717770576477,0.7385386824607849,0.6309988498687744,0.8262894153594971,0.4172910749912262,0.7757879495620728,0.5480538010597229,0.9724212288856506,0.12324970215559006,0.9570200443267822,0.118698351085186,0.8936246633529663,0.25648772716522217,0.7464183568954468,0.5249915719032288,0.6844555735588074,0.6789125204086304,0.6686962842941284,0.7419650554656982
11,10.96300220489502,0.94312584400177,0.1714828759431839,0.9538736939430237,0.14163607358932495,0.9069413542747498,0.23484836518764496,0.8042095899581909,0.4322108328342438,0.6838334202766418,0.6587543487548828,0.6815047264099121,0.7004782557487488,0.9351544976234436,0.16237160563468933,0.8224809765815735,0.3957333266735077,0.7669503092765808,0.5359098315238953,0.6621585488319397,0.7520813941955566,0.6979847550392151,0.6759564876556396,0.8963726162910461,0.25703850388526917,0.9321092963218689,0.1703345775604248,0.8403940796852112,0.3710802495479584,0.7290640473365784,0.5781439542770386,0.625884473323822,0.787809431552887,0.721092700958252,0.650314211845398,0.8412001729011536,0.377734512090683,0.77393639087677,0.5530915856361389,0.9697268009185791,0.12896306812763214,0.9529780745506287,0.12316854298114777,0.8978056311607361,0.24351471662521362,0.7740259766578674,0.48833954334259033,0.6927003860473633,0.6632595658302307,0.6813255548477173,0.706678569316864,10.965279579162598,0.9469913840293884,0.15233798325061798,0.9491404294967651,0.1561884731054306,0.8997134566307068,0.2440347671508789,0.7833094596862793,0.4550832509994507,0.6923352479934692,0.657175600528717,0.6844555735588074,0.6982475519180298,0.9491404294967651,0.13052015006542206,0.8277220726013184,0.409316748380661,0.7714899778366089,0.5548768639564514,0.6916189193725586,0.7244486808776855,0.7059455513954163,0.661347508430481,0.8864613175392151,0.27091968059539795,0.9330229163169861,0.16100741922855377,0.8280802369117737,0.38585808873176575,0.7399713397026062,0.5803714394569397,0.6554441452026367,0.7766293883323669,0.7403295040130615,0.6306479573249817,0.8320200443267822,0.40533578395843506,0.7811604738235474,0.5564603209495544,0.9724212288856506,0.11656676977872849,0.9573782086372375,0.11146160960197449,0.8982807993888855,0.2499951273202896,0.7696991562843323,0.5033735632896423,0.6955587267875671,0.673911988735199,0.6783667802810669,0.7186518907546997
12,10.761570930480957,0.9443797469139099,0.16781537234783173,0.9538736939430237,0.1361878663301468,0.9058665633201599,0.23213699460029602,0.8074339628219604,0.42843127250671387,0.6935960650444031,0.6446568369865417,0.6909986734390259,0.686033308506012,0.9356023073196411,0.1603073626756668,0.8245409727096558,0.3923795819282532,0.7747424840927124,0.5255661606788635,0.6701298952102661,0.736253559589386,0.702194333076477,0.6668322086334229,0.8972682356834412,0.2490498572587967,0.9337214231491089,0.16843295097351074,0.844782829284668,0.3623954951763153,0.7286162376403809,0.5762965679168701,0.6471115350723267,0.7708163857460022,0.7321092486381531,0.6387172341346741,0.8418271541595459,0.37912315130233765,0.7754590511322021,0.5409123301506042,0.9699059724807739,0.12712432444095612,0.9549484848976135,0.11905719339847565,0.9006717205047607,0.23763392865657806,0.7762650847434998,0.4789524972438812,0.7001343369483948,0.6482994556427002,0.6914464831352234,0.6946250200271606,10.591083526611328,0.9498567581176758,0.1507337987422943,0.948782205581665,0.15280503034591675,0.902220606803894,0.23819175362586975,0.7979942560195923,0.4373580813407898,0.7095271944999695,0.6263297200202942,0.685171902179718,0.6839129328727722,0.9516475796699524,0.127217635512352,0.8212750554084778,0.40490904450416565,0.7722063064575195,0.5417166352272034,0.704512894153595,0.6866182684898376,0.7077363729476929,0.6404178142547607,0.8882521390914917,0.27516114711761475,0.93732088804245,0.1593041718006134,0.8316618800163269,0.37427183985710144,0.7507163286209106,0.5580571293830872,0.671561598777771,0.7296726107597351,0.7421203255653381,0.6153057217597961,0.8356017470359802,0.38465359807014465,0.7901146411895752,0.5232354998588562,0.9724212288856506,0.11319494247436523,0.9573782086372375,0.11417136341333389,0.8982807993888855,0.246817484498024,0.767192006111145,0.4931451082229614,0.7073782086372375,0.6407873630523682,0.6941260695457458,0.6911683082580566
13,10.522589683532715,0.9452754259109497,0.15871216356754303,0.9546797871589661,0.13166137039661407,0.9074787497520447,0.22562244534492493,0.8193461894989014,0.41309064626693726,0.7017465233802795,0.6369436383247375,0.6955664753913879,0.6764926910400391,0.9378414750099182,0.150981605052948,0.829914927482605,0.384647399187088,0.7750111818313599,0.514284610748291,0.6773846745491028,0.7235381603240967,0.7124048471450806,0.6566301584243774,0.898522138595581,0.2428973764181137,0.9356918931007385,0.16147266328334808,0.846394956111908,0.3531971573829651,0.7442901730537415,0.5575572848320007,0.652127206325531,0.7572914958000183,0.7281683683395386,0.6344410181045532,0.8448723554611206,0.36285778880119324,0.7792207598686218,0.5359621047973633,0.9699954986572266,0.1253553181886673,0.9548589587211609,0.11363330483436584,0.9040752053260803,0.22469738125801086,0.7836990356445312,0.4697856903076172,0.709717869758606,0.6343920230865479,0.689923882484436,0.6765958666801453,10.424659729003906,0.9520057439804077,0.14421714842319489,0.948782205581665,0.15674565732479095,0.9029369354248047,0.23429511487483978,0.7962034344673157,0.4438325762748718,0.7080945372581482,0.6241582036018372,0.6962750554084778,0.6624819040298462,0.9527220726013184,0.12349756062030792,0.8266475796699524,0.40451499819755554,0.7847421169281006,0.5218861699104309,0.7088108658790588,0.6826708316802979,0.7059455513954163,0.636503279209137,0.8914756178855896,0.26692062616348267,0.9348137378692627,0.15497611463069916,0.8416905403137207,0.3638995289802551,0.7679083347320557,0.5424740314483643,0.6679799556732178,0.7185748219490051,0.7449856996536255,0.6020004749298096,0.8449140191078186,0.3802455961704254,0.7886819243431091,0.5144112706184387,0.972779393196106,0.10904431343078613,0.9606017470359802,0.10729169845581055,0.9004297852516174,0.23617762327194214,0.7582378387451172,0.49476563930511475,0.6998567581176758,0.6414080858230591,0.7102435827255249,0.6739084124565125
14,10.311049461364746,0.9461710453033447,0.15561945736408234,0.9547693729400635,0.12829653918743134,0.9129422307014465,0.22395314276218414,0.8149574398994446,0.41496095061302185,0.7059561014175415,0.6222548484802246,0.7026422023773193,0.6622509956359863,0.9398118853569031,0.14806875586509705,0.8295566439628601,0.37785831093788147,0.7803851366043091,0.5034749507904053,0.6901925802230835,0.6987118721008301,0.7117778658866882,0.6458693146705627,0.8986117243766785,0.23854009807109833,0.9362292885780334,0.16064856946468353,0.8538289070129395,0.3445427715778351,0.7518137097358704,0.544418454170227,0.6492610573768616,0.7434378266334534,0.73685622215271,0.6242271661758423,0.8512315154075623,0.3513011038303375,0.7863860130310059,0.5202056169509888,0.9705328941345215,0.1196698397397995,0.9562919735908508,0.11198599636554718,0.9063143730163574,0.2221706211566925,0.7872816920280457,0.45945438742637634,0.7090908885002136,0.6233698129653931,0.7039856910705566,0.6630337834358215,10.245538711547852,0.9516475796699524,0.14277960360050201,0.9505730867385864,0.1490836888551712,0.905802309513092,0.2315489798784256,0.813753604888916,0.4188866913318634,0.7202721834182739,0.6039330363273621,0.7041547298431396,0.6549597382545471,0.9512894153594971,0.12574753165245056,0.8298710584640503,0.39562323689460754,0.7840257883071899,0.5188992023468018,0.6966332197189331,0.6872567534446716,0.717048704624176,0.6200451254844666,0.893266499042511,0.26284146308898926,0.9394699335098267,0.15848122537136078,0.8409742116928101,0.36394163966178894,0.7618194818496704,0.5315186977386475,0.6783667802810669,0.7173268795013428,0.7550143003463745,0.5855362415313721,0.847779393196106,0.36835968494415283,0.7872492671012878,0.5067557692527771,0.9724212288856506,0.10343188792467117,0.9595271944999695,0.11013784259557724,0.9047278165817261,0.24179770052433014,0.7743552923202515,0.47628718614578247,0.7274355292320251,0.6126241087913513,0.7123925685882568,0.6732087135314941
15,10.057456016540527,0.9476041197776794,0.1501956284046173,0.9550380706787109,0.1252475529909134,0.9099865555763245,0.22017261385917664,0.8199731111526489,0.4013698399066925,0.7081952691078186,0.6184847354888916,0.7084639668464661,0.6480890512466431,0.9407075643539429,0.14697787165641785,0.8312584161758423,0.374666303396225,0.7912225723266602,0.48097512125968933,0.7025526165962219,0.6825366616249084,0.7177788019180298,0.635159432888031,0.9022839069366455,0.23760250210762024,0.9389162659645081,0.1562846601009369,0.8524854183197021,0.3345103859901428,0.7614867687225342,0.5246975421905518,0.663681149482727,0.7275546789169312,0.7445588707923889,0.6009882092475891,0.8539184927940369,0.3433409631252289,0.7905955910682678,0.5031320452690125,0.9701746702194214,0.11502159386873245,0.9564710855484009,0.10967127978801727,0.9057769775390625,0.22144021093845367,0.7962382435798645,0.44391384720802307,0.7193909287452698,0.608731210231781,0.7134796380996704,0.6459909677505493,9.966200828552246,0.9548710584640503,0.14256173372268677,0.952363908290863,0.1491040289402008,0.9086676239967346,0.2223164141178131,0.8169770836830139,0.4113183319568634,0.7256447076797485,0.5954346656799316,0.7037965655326843,0.6471003293991089,0.954512894153595,0.11725930869579315,0.8320200443267822,0.3927115201950073,0.8005014061927795,0.4888165295124054,0.7156160473823547,0.6559157967567444,0.7310171723365784,0.6119397282600403,0.8972063064575195,0.2617732882499695,0.93732088804245,0.15150399506092072,0.8510028719902039,0.345476359128952,0.7725644707679749,0.5173006653785706,0.690902590751648,0.6905336380004883,0.7589541673660278,0.5738065242767334,0.8631805181503296,0.35879892110824585,0.7962034344673157,0.4968886077404022,0.9731375575065613,0.10276934504508972,0.9584527015686035,0.10421722382307053,0.9029369354248047,0.23136743903160095,0.7833094596862793,0.4608928859233856,0.7242120504379272,0.6026473641395569,0.7109599113464355,0.6503307819366455
16,9.777104377746582,0.9502015113830566,0.14807045459747314,0.9569189548492432,0.1223394125699997,0.9145544171333313,0.21117687225341797,0.8305418491363525,0.38704565167427063,0.7171518206596375,0.6028829216957092,0.7133004665374756,0.6349813938140869,0.9399910569190979,0.1421276479959488,0.8367218971252441,0.3642164468765259,0.7926556468009949,0.4728645980358124,0.7102552652359009,0.6627058386802673,0.7201074957847595,0.6247135996818542,0.9042543768882751,0.23101872205734253,0.9372144937515259,0.15276922285556793,0.8609046339988708,0.32053157687187195,0.766054630279541,0.5178366303443909,0.682042121887207,0.6945796608924866,0.7494850158691406,0.5893869400024414,0.8599193692207336,0.3336917757987976,0.8013435006141663,0.48568403720855713,0.9704433679580688,0.11208110302686691,0.9569189548492432,0.10514911264181137,0.9098074436187744,0.2093173712491989,0.7991043329238892,0.43625423312187195,0.7263770699501038,0.5903372168540955,0.7244961857795715,0.6270007491111755,9.75655460357666,0.9570200443267822,0.13085909187793732,0.9512894153594971,0.1505594700574875,0.9108166098594666,0.22105078399181366,0.8244985938072205,0.40234848856925964,0.7460601925849915,0.5727031230926514,0.7292263507843018,0.6188262104988098,0.9552292227745056,0.11744150519371033,0.8413323760032654,0.3833857476711273,0.8073065876960754,0.47895869612693787,0.7417621612548828,0.6219629049301147,0.7209885120391846,0.6136105060577393,0.8964899778366089,0.2575983703136444,0.9419770836830139,0.1510642021894455,0.8527936935424805,0.34763580560684204,0.7858166098594666,0.5070565342903137,0.6912607550621033,0.693511962890625,0.7585960030555725,0.5686264634132385,0.857807993888855,0.3581445515155792,0.801217794418335,0.48713529109954834,0.9731375575065613,0.09701783210039139,0.9595271944999695,0.09848029166460037,0.9090257883071899,0.23385420441627502,0.8026504516601562,0.45382776856422424,0.7471346855163574,0.5790444612503052,0.736389696598053,0.6302023530006409
17,9.437058448791504,0.9522615075111389,0.1376870721578598,0.9583519697189331,0.11404667794704437,0.9157187342643738,0.20342430472373962,0.8359158039093018,0.37264543771743774,0.7281683683395386,0.5799380540847778,0.7263770699501038,0.619223952293396,0.9449171423912048,0.13658443093299866,0.840752363204956,0.3562391996383667,0.8081504702568054,0.4502979516983032,0.7257500886917114,0.6293120980262756,0.7273622751235962,0.6098110675811768,0.9093596339225769,0.21851137280464172,0.9379310607910156,0.15155726671218872,0.8723689913749695,0.30791935324668884,0.7735781669616699,0.4948813319206238,0.6942230463027954,0.6759309768676758,0.7549484968185425,0.5770339965820312,0.8655620217323303,0.3164863586425781,0.8066278696060181,0.4765782952308655,0.9714285731315613,0.11047417670488358,0.9575458765029907,0.10253099352121353,0.9158979058265686,0.2039583921432495,0.8095835447311401,0.420203298330307,0.7386475801467896,0.5665082335472107,0.7340797185897827,0.606508731842041,9.510525703430176,0.9591690301895142,0.1261768341064453,0.952363908290863,0.14387375116348267,0.9111747741699219,0.21128922700881958,0.8370344042778015,0.3851012885570526,0.7446275353431702,0.5623080730438232,0.7202721834182739,0.6133452653884888,0.9602435827255249,0.11146906018257141,0.842048704624176,0.3817727267742157,0.8151862621307373,0.4648514986038208,0.7277936935424805,0.6259279847145081,0.7260028719902039,0.5979292988777161,0.9036533236503601,0.2502324879169464,0.9416189193725586,0.15062019228935242,0.8667621612548828,0.3283897638320923,0.7843839526176453,0.4957978427410126,0.7188395261764526,0.6664566993713379,0.7833094596862793,0.5504553318023682,0.8621060252189636,0.3504263162612915,0.8133954405784607,0.4673851728439331,0.9731375575065613,0.09209796786308289,0.9627507328987122,0.09801910072565079,0.9183381199836731,0.21563510596752167,0.8205587267875671,0.4285268485546112,0.7474928498268127,0.5777111649513245,0.7378223538398743,0.6317219734191895
18,9.201667785644531,0.9556650519371033,0.13241927325725555,0.9592476487159729,0.11428616940975189,0.9184952974319458,0.1990872621536255,0.8423645496368408,0.3591117262840271,0.7356023192405701,0.5685615539550781,0.7312136292457581,0.6076412200927734,0.9474250078201294,0.12910960614681244,0.844782829284668,0.3504306375980377,0.8140618205070496,0.4401141405105591,0.732646644115448,0.6232292652130127,0.7357814311981201,0.5859612822532654,0.9120465517044067,0.212784081697464,0.940170168876648,0.1459626406431198,0.8739811778068542,0.29783007502555847,0.7852216958999634,0.48269182443618774,0.7004926204681396,0.6626171469688416,0.7617554664611816,0.5624290108680725,0.8706672787666321,0.3128350079059601,0.8098522424697876,0.4661022126674652,0.9716972708702087,0.10241230577230453,0.9600537419319153,0.09919015318155289,0.9185848832130432,0.19583016633987427,0.8163905143737793,0.41210541129112244,0.7452754378318787,0.5594897270202637,0.7455441355705261,0.5866169929504395,9.038818359375,0.9584527015686035,0.1231686994433403,0.9559455513954163,0.12720543146133423,0.9136819243431091,0.19987860321998596,0.8341690301895142,0.37594127655029297,0.7564470171928406,0.5391175746917725,0.7453438639640808,0.5885535478591919,0.9584527015686035,0.10516072064638138,0.84670490026474,0.36170610785484314,0.8244985938072205,0.43652626872062683,0.751074492931366,0.5966138243675232,0.7417621612548828,0.5820719599723816,0.906876802444458,0.2309277206659317,0.9434097409248352,0.140164315700531,0.8674784898757935,0.31293174624443054,0.7972779273986816,0.4764716327190399,0.732807993888855,0.6217468976974487,0.7858166098594666,0.5353624224662781,0.873925507068634,0.3270324468612671,0.828438401222229,0.4378168284893036,0.9734957218170166,0.0932757556438446,0.967048704624176,0.09700429439544678,0.9172636270523071,0.21094603836536407,0.8205587267875671,0.4087368845939636,0.7578796744346619,0.5470191240310669,0.7600286602973938,0.5823438167572021
19,8.846538543701172,0.9559337496757507,0.12572713196277618,0.9613076448440552,0.10277922451496124,0.9187639951705933,0.19393464922904968,0.8476489186286926,0.3448832333087921,0.7459919452667236,0.5506313443183899,0.7386475801467896,0.5891993045806885,0.9505597949028015,0.12025798112154007,0.848455011844635,0.338779479265213,0.823645293712616,0.4191807210445404,0.7441110610961914,0.5950546264648438,0.7439319491386414,0.5714161992073059,0.916883111000061,0.20023435354232788,0.9434841275215149,0.14184610545635223,0.8780116438865662,0.28830626606941223,0.7918495535850525,0.46912339329719543,0.7175101041793823,0.63734370470047,0.7706224918365479,0.5387179851531982,0.8812360167503357,0.2923230230808258,0.8204209804534912,0.4454807937145233,0.9727720618247986,0.096788190305233,0.9596059322357178,0.09438300877809525,0.9232422709465027,0.18767811357975006,0.8164801001548767,0.4016801118850708,0.7597850561141968,0.5334059000015259,0.7525302171707153,0.5674677491188049,8.751750946044922,0.9602435827255249,0.12465549260377884,0.9541547298431396,0.13046863675117493,0.9276504516601562,0.196261927485466,0.8438395261764526,0.3501151204109192,0.769340991973877,0.5158643126487732,0.7553724646568298,0.5729746222496033,0.9580945372581482,0.10566515475511551,0.8424068689346313,0.35719043016433716,0.8255730867385864,0.43781358003616333,0.765759289264679,0.5661079287528992,0.75,0.545650064945221,0.9194126129150391,0.23246793448925018,0.9412607550621033,0.1409749537706375,0.8775071501731873,0.30429238080978394,0.8030086159706116,0.4634253680706024,0.7428366541862488,0.6032986044883728,0.7851002812385559,0.506060004234314,0.8742836713790894,0.3245098888874054,0.8377507328987122,0.4162321388721466,0.9749283790588379,0.08394838124513626,0.9695558547973633,0.0928659737110138,0.9229942560195923,0.203573077917099,0.8280802369117737,0.39894434809684753,0.7696991562843323,0.529688835144043,0.7675501704216003,0.5656168460845947
15,8.562588691711426,0.9553963541984558,0.12426435202360153,0.96309894323349,0.10037396848201752,0.920197069644928,0.18963058292865753,0.856157660484314,0.336885929107666,0.7591580748558044,0.5314928293228149,0.7536050081253052,0.5702982544898987,0.9518136978149414,0.11937994509935379,0.8532019853591919,0.32938846945762634,0.8208687901496887,0.4051860272884369,0.7492163181304932,0.5811607837677002,0.7684729099273682,0.5404842495918274,0.9228839874267578,0.19266782701015472,0.94312584400177,0.14064297080039978,0.8840125203132629,0.27538901567459106,0.802955687046051,0.4481378495693207,0.7201074957847595,0.6174171566963196,0.7835199236869812,0.5197389721870422,0.8837438225746155,0.28621459007263184,0.8248992562294006,0.43297314643859863,0.9733094573020935,0.09237425774335861,0.9610389471054077,0.08951019495725632,0.9288849234580994,0.1797175109386444,0.8288401365280151,0.38725537061691284,0.766054630279541,0.5218285322189331,0.7656963467597961,0.5476870536804199,8.520931243896484,0.9623925685882568,0.11793949455022812,0.9580945372581482,0.12170615047216415,0.9194126129150391,0.1915304809808731,0.8413323760032654,0.3450533449649811,0.7750716209411621,0.5050930380821228,0.7575215101242065,0.5539683103561401,0.9645415544509888,0.09462244808673859,0.856733500957489,0.3493826687335968,0.8373925685882568,0.4169701635837555,0.7750716209411621,0.5514337420463562,0.7578796744346619,0.5377134680747986,0.9161891341209412,0.23847363889217377,0.9441260695457458,0.13772428035736084,0.8764326572418213,0.2926425337791443,0.81267911195755,0.4468482732772827,0.7453438639640808,0.6043362021446228,0.7951289415359497,0.5002745985984802,0.8828796744346619,0.3058197796344757,0.8402578830718994,0.4122180938720703,0.9734957218170166,0.08008424937725067,0.9677650332450867,0.08966647833585739,0.921561598777771,0.1948196291923523,0.8252149224281311,0.3898686170578003,0.7754297852516174,0.5195380449295044,0.7804441452026367,0.5441811680793762
16,8.187331199645996,0.9591580629348755,0.11788837611675262,0.965696394443512,0.09561306238174438,0.9268249273300171,0.1783895492553711,0.863322913646698,0.3168664574623108,0.7687416076660156,0.510684072971344,0.7589789628982544,0.5458627939224243,0.9551276564598083,0.1128130778670311,0.8606359362602234,0.31768515706062317,0.8382444977760315,0.38425981998443604,0.7698163986206055,0.5546401143074036,0.7682042121887207,0.527229905128479,0.921809196472168,0.1904868632555008,0.9455441236495972,0.13121359050273895,0.8910882472991943,0.26593559980392456,0.8137035369873047,0.4269261360168457,0.744021475315094,0.5881427526473999,0.7941782474517822,0.4933722913265228,0.8888490796089172,0.2761419117450714,0.8309001326560974,0.4145163893699646,0.9739363789558411,0.08682635426521301,0.9619346261024475,0.0878831073641777,0.9301388263702393,0.16921326518058777,0.8403940796852112,0.3675829768180847,0.7777877449989319,0.5036952495574951,0.7776085734367371,0.5226490497589111,8.15237808227539,0.9620344042778015,0.11123203486204147,0.9609599113464355,0.11898601800203323,0.9308739304542542,0.18190349638462067,0.8649713397026062,0.3221859037876129,0.7936962842941284,0.4813630282878876,0.7700573205947876,0.5365048050880432,0.9677650332450867,0.08864749222993851,0.8664039969444275,0.3370445966720581,0.8449140191078186,0.40411511063575745,0.7765042781829834,0.5414461493492126,0.7872492671012878,0.5055763125419617,0.9229942560195923,0.21422109007835388,0.948782205581665,0.1325925886631012,0.890759289264679,0.2785414159297943,0.8209168910980225,0.43612515926361084,0.7679083347320557,0.5636813044548035,0.8162607550621033,0.4679569900035858,0.8954154849052429,0.301064133644104,0.859240710735321,0.3857772648334503,0.9749283790588379,0.07645397633314133,0.9699140191078186,0.08142084628343582,0.9283667802810669,0.1909223049879074,0.8424068689346313,0.3803768455982208,0.7958452701568604,0.5121151804924011,0.8008595705032349,0.5200161337852478
20,7.832695484161377,0.9610389471054077,0.10957842320203781,0.9686520099639893,0.08859308809041977,0.931034505367279,0.16660235822200775,0.8652933239936829,0.31309765577316284,0.7799373269081116,0.49510374665260315,0.7700850963592529,0.5284512042999268,0.9604120254516602,0.10398346185684204,0.8656516075134277,0.3076254427433014,0.8468428254127502,0.37134063243865967,0.7716076970100403,0.5415246486663818,0.788087785243988,0.4936501681804657,0.9262875318527222,0.17997434735298157,0.948051929473877,0.12844990193843842,0.8964621424674988,0.2533252239227295,0.8212270736694336,0.4147163927555084,0.7570980787277222,0.5612431168556213,0.8022391200065613,0.4781339466571808,0.8958352208137512,0.25498658418655396,0.837796688079834,0.39957576990127563,0.9743842482566833,0.08538252115249634,0.9663233160972595,0.08014768362045288,0.9339005947113037,0.16149865090847015,0.8446036577224731,0.3497363328933716,0.7943573594093323,0.4715578854084015,0.7883564829826355,0.49472159147262573,7.983558654785156,0.9620344042778015,0.11505623161792755,0.9613180756568909,0.11438266932964325,0.9308739304542542,0.1805575042963028,0.8513610363006592,0.3443642854690552,0.7926217913627625,0.47557514905929565,0.7747134566307068,0.512179434299469,0.9641833901405334,0.0883202850818634,0.862464189529419,0.3417077958583832,0.8402578830718994,0.3980540335178375,0.7990687489509583,0.508204996585846,0.7979942560195923,0.4750904142856598,0.9172636270523071,0.2218770980834961,0.9469913840293884,0.13525530695915222,0.8850286602973938,0.2829064130783081,0.8266475796699524,0.41951921582221985,0.7732807993888855,0.5573760867118835,0.8202005624771118,0.4488706588745117,0.8832378387451172,0.30820247530937195,0.8581662178039551,0.3783016502857208,0.9763610363006592,0.06666845828294754,0.9713466763496399,0.08013582229614258,0.9301576018333435,0.18301357328891754,0.8345271944999695,0.3610876500606537,0.7951289415359497,0.4878174066543579,0.7944126129150391,0.5171720385551453
21,7.459640026092529,0.9613076448440552,0.10620972514152527,0.9690998792648315,0.0815439447760582,0.9349753856658936,0.16188327968120575,0.8757724761962891,0.29119929671287537,0.7887147068977356,0.4753788411617279,0.7771607637405396,0.5104954242706299,0.9615763425827026,0.09886837750673294,0.8750559687614441,0.2953445315361023,0.8516793847084045,0.34714674949645996,0.7891625761985779,0.510613203048706,0.799283504486084,0.4750058948993683,0.9304075241088867,0.17169779539108276,0.9507389068603516,0.12016592919826508,0.9026421904563904,0.23903773725032806,0.8317062258720398,0.39649492502212524,0.7659650444984436,0.5363153219223022,0.8111956715583801,0.4511130750179291,0.9052395820617676,0.23944444954395294,0.8443349599838257,0.37859609723091125,0.9768025279045105,0.07852740585803986,0.9694581031799316,0.07507050037384033,0.936139702796936,0.15521183609962463,0.8555306792259216,0.3249678611755371,0.8031347990036011,0.4543774425983429,0.8002687096595764,0.48069337010383606,7.47689151763916,0.9638252258300781,0.1049414649605751,0.9645415544509888,0.11214394122362137,0.9294412732124329,0.1656239628791809,0.8653295040130615,0.31392714381217957,0.8040831089019775,0.4454818665981293,0.7836676239967346,0.5120555758476257,0.9702721834182739,0.08389353007078171,0.8703438639640808,0.31639963388442993,0.8642550110816956,0.37325140833854675,0.8087392449378967,0.4850301444530487,0.8062320947647095,0.4443433880805969,0.9212034344673157,0.21038255095481873,0.9555873870849609,0.11939229816198349,0.8997134566307068,0.2547958791255951,0.8424068689346313,0.39804986119270325,0.7922636270523071,0.5032155513763428,0.8356017470359802,0.4244232475757599,0.8925501704216003,0.28012439608573914,0.8674784898757935,0.34689009189605713,0.9795845150947571,0.06622933596372604,0.9745702147483826,0.07660645991563797,0.9333810806274414,0.17390377819538116,0.8553008437156677,0.34562626481056213,0.8133954405784607,0.45746123790740967,0.8073065876960754,0.4797273874282837
